"answer_key_id","answer_key_profile","method","candidate_pattern","syllable_count_relation","rank","candidate","rating"
"ak_005","canonical_disyllabic","llm","noncanonical","same","2","prego","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","2","rol","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","2","peru","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","2","cabelo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","2","preto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","2","apelo","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","3","pega","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","3","pó","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","3","prato","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","3","sal","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","3","peso","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","3","rabelo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","3","gueto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","3","besouro","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","4","peba","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","4","dó","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","4","plano","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","4","mal","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","4","teto","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","4","pecado","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","4","beiço","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","4","pedreiro","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","5","peto","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","5","ré","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","5","bloco","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","5","tom","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","5","pele","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","5","pedaço","usable"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","5","peido","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","5","pêndulo","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","6","pera","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","6","mi","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","6","clero","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","6","bem","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","6","bolo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","6","pedido","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","6","berço","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","6","peixoto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","7","belo","ideal"
"ak_005","canonical_disyllabic","llm","canonical","different","7","fá","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","7","floco","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","7","paz","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","7","polo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","7","pelado","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","7","preço","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","7","espeto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","8","velo","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","8","lá","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","8","globo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","8","voz","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","8","pulo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","8","penoso","not_a_noun"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","8","preso","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","8","pelotão","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","9","zelo","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","9","si","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","9","trono","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","9","flor","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","9","beco","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","9","pepino","usable"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","9","elo","ideal"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","9","ímpeto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","10","feno","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","10","bê","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","10","tronco","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","10","mar","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","10","beta","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","10","degelo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","10","pleito","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","10","bendito","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","11","seno","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","11","pelota","usable"
"ak_005","canonical_disyllabic","llm","noncanonical","same","11","primo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","11","problema","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","11","gelo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","11","pelota","usable"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","11","metro","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","11","preceito","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","12","polo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","12","pepino","usable"
"ak_005","canonical_disyllabic","llm","noncanonical","same","12","fruto","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","12","projeto","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","12","selo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","different","12","peruca","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","12","pinto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","12","prefeito","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","13","bolo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","13","perigo","usable"
"ak_005","canonical_disyllabic","llm","noncanonical","same","13","grilo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","13","prefeito","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","13","zelo","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","13","delito","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","13","ponto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","13","presunto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","14","colo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","14","veludo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","14","frevo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","14","prólogo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","14","boto","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","14","devoto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","14","texto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","14","pretexto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","15","solo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","15","bolero","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","15","brejo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","15","trabalho","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","15","pato","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","15","modelo","usable"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","15","retro","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","15","perua","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","16","tolo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","16","colono","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","16","prumo","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","16","plástico","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","16","dedo","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","16","búfalo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","16","belém","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","16","decreto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","17","lobo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","17","peteca","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","17","pasto","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","17","brócolis","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","17","medo","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","17","beleza","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","17","beijo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","17","defeito","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","18","copo","poor"
"ak_005","canonical_disyllabic","llm","canonical","different","18","pelego","usable"
"ak_005","canonical_disyllabic","llm","noncanonical","same","18","posto","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","18","clérigo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","18","melo","ideal"
"ak_005","canonical_disyllabic","rule_based","canonical","different","18","reduto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","18","passo","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","18","defunto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","19","teto","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","19","pérola","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","19","pluma","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","19","flamengo","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","19","feto","usable"
"ak_005","canonical_disyllabic","rule_based","canonical","different","19","relato","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","19","pleno","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","19","deserto","poor"
"ak_005","canonical_disyllabic","llm","canonical","same","20","selo","usable"
"ak_005","canonical_disyllabic","llm","canonical","different","20","pétala","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","same","20","brida","poor"
"ak_005","canonical_disyllabic","llm","noncanonical","different","20","planalto","poor"
"ak_005","canonical_disyllabic","rule_based","canonical","same","20","leto","not_a_noun"
"ak_005","canonical_disyllabic","rule_based","canonical","different","20","renato","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","same","20","resto","poor"
"ak_005","canonical_disyllabic","rule_based","noncanonical","different","20","detento","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","1","fígulo","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","1","figurino","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","1","figurão","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","1","figurante","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","1","xícara","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","1","figurativa","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","1","fissura","ideal"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","1","figuração","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","2","firula","ideal"
"ak_006","canonical_trisyllabic","llm","canonical","different","2","figurinha","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","2","figueira","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","2","figurista","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","2","fatura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","2","figurino","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","2","figueira","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","2","figurante","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","3","fíbula","usable"
"ak_006","canonical_trisyllabic","llm","canonical","different","3","figo","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","3","figmento","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","3","figurismo","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","3","secura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","3","vesícula","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","3","fritura","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","3","viatura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","4","fivela","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","4","figa","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","4","fissura","ideal"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","4","segurança","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","4","segura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","4","cutícula","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","4","vírgula","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","4","figurinha","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","5","lígula","usable"
"ak_006","canonical_trisyllabic","llm","canonical","different","5","fila","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","5","pintura","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","5","furgoneta","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","5","fofura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","5","película","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","5","cintura","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","5","figurinista","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","6","fígado","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","6","vila","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","6","cintura","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","6","fibra","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","6","cigana","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","6","seguradora","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","6","feitura","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","6","configuração","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","7","seguro","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","7","gula","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","7","tintura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","7","firma","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","7","ricota","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","7","rapadura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","7","videira","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","7","clavícula","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","8","sutura","usable"
"ak_006","canonical_trisyllabic","llm","canonical","different","8","fuga","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","8","mistura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","8","filtro","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","8","fábula","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","8","literatura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","8","fileira","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","8","fechadura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","9","futuro","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","9","furo","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","9","costura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","9","vidro","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","9","lisura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","9","ridículo","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","9","fogueira","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","9","ferradura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","10","tigela","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","10","fumo","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","10","leitura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","10","rigor","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","10","recusa","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","10","regulada","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","10","fartura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","10","criatura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","11","sigilo","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","11","guri","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","11","feitura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","11","furto","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","11","vitela","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","11","sacudida","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","11","fratura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","11","vinculação","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","12","cigano","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","12","ruga","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","12","fratura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","12","furor","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","12","fígado","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","12","vitamina","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","12","ventura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","12","avicultura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","13","gigolô","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","13","rima","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","13","fritura","usable"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","13","fruta","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","13","fivela","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","13","manufatura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","13","vigário","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","13","filmadora","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","14","módulo","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","14","gira","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","14","fartura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","14","fardo","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","14","futuro","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","14","regulado","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","14","frescura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","14","varredura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","15","tábula","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","15","fava","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","15","ruptura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","15","farsa","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","15","ligada","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","15","manicure","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","15","procura","not_a_noun"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","15","circulação","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","16","fábula","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","16","pirulito","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","16","altura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","16","frango","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","16","picada","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","16","mexicana","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","16","ribeira","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","16","frigideira","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","17","cúpula","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","17","parafuso","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","17","ventura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","17","fralda","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","17","rasura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","17","caricatura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","17","filhota","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","17","segurador","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","18","rúcula","poor"
"ak_006","canonical_trisyllabic","llm","canonical","different","18","capítulo","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","18","censura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","18","furgão","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","18","segure","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","18","cidadela","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","18","mistura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","18","ribanceira","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","19","víbora","usable"
"ak_006","canonical_trisyllabic","llm","canonical","different","19","caravana","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","19","cultura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","19","furão","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","19","seguro","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","19","figo","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","19","pintura","usable"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","19","escritura","poor"
"ak_006","canonical_trisyllabic","llm","canonical","same","20","vítola","usable"
"ak_006","canonical_trisyllabic","llm","canonical","different","20","caravela","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","same","20","gordura","poor"
"ak_006","canonical_trisyllabic","llm","noncanonical","different","20","ferradura","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","same","20","virada","poor"
"ak_006","canonical_trisyllabic","rule_based","canonical","different","20","fidelidade","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","same","20","tintura","poor"
"ak_006","canonical_trisyllabic","rule_based","noncanonical","different","20","partitura","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","1","jaleré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","1","jaré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","1","jarerré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","1","jardé","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","1","jacaré","ideal"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","1","falecido","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","1","janeiro","usable"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","1","varejista","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","2","jaderé","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","2","jarê","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","2","jarteré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","2","jarté","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","2","vareta","poor"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","2","vaselina","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","2","clareira","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","2","varredura","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","3","jateré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","3","jare","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","3","jarnéré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","3","jarné","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","3","cabaré","poor"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","3","maremoto","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","3","lareira","usable"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","3","faxineira","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","4","janeré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","4","jeré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","4","jarmeré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","4","jarbê","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","4","farelo","poor"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","4","natureza","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","4","chaveiro","usable"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","4","faxineiro","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","5","jameré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","5","jerê","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","5","jarleré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","5","jargué","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","5","galera","poor"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","5","nazareno","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","5","cratera","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","5","sapateiro","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","6","jarelé","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","6","garé","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","6","jarséré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","6","jarfré","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","6","varela","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","6","paralela","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","6","chaminé","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","6","avareza","poor"
"ak_007","canonical_trisyllabic","llm","canonical","same","7","jarebé","not_a_noun"
"ak_007","canonical_trisyllabic","llm","canonical","different","7","garê","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","same","7","jagreré","not_a_noun"
"ak_007","canonical_trisyllabic","llm","noncanonical","different","7","jabrá","not_a_noun"
"ak_007","canonical_trisyllabic","rule_based","canonical","same","7","faceta","poor"
"ak_007","canonical_trisyllabic","rule_based","canonical","different","7","paralelo","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","same","7","charada","poor"
"ak_007","canonical_trisyllabic","rule_based","noncanonical","different","7","jacareí","usable"
"ak_007","canonical_trisyllabic","llm","canonical","same","8","jarepé","not_a_noun"
